#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
Chr6	130000000	130500000	0.555590	0.444410	136730	110427	111778	141065	0	0	500000
Chr6	130500000	131000000	0.549770	0.450230	141899	111005	114110	132986	0	0	500000
Chr6	131000000	131500000	0.554704	0.444296	139942	111423	110725	137410	500	0	500000
Chr6	131500000	132000000	0.554770	0.444230	138886	109598	112517	138499	500	0	500000
Chr6	132000000	132500000	0.557170	0.440830	140089	111991	108424	138496	1000	0	500000
Chr6	132500000	133000000	0.554550	0.444450	137996	109545	112680	139279	500	0	500000
Chr6	133000000	133500000	0.533332	0.466668	131854	115859	117475	134812	0	0	500000
Chr6	133500000	134000000	0.534866	0.465134	133076	115494	117073	134357	0	0	500000
Chr6	134000000	134500000	0.536972	0.463028	137214	116885	114629	131272	0	0	500000
Chr6	134500000	135000000	0.550938	0.448062	143276	114260	109771	132193	500	0	500000
Chr6	135000000	135500000	0.532032	0.466968	129516	115538	117946	136500	500	0	500000
Chr6	135500000	136000000	0.526552	0.473448	129192	116043	120681	134084	0	0	500000
Chr6	136000000	136500000	0.548226	0.449774	133499	112078	112809	140614	1000	0	500000
Chr6	136500000	137000000	0.546644	0.452356	135856	114169	112009	137466	500	0	500000
Chr6	137000000	137500000	0.555378	0.444622	141333	112720	109591	136356	0	0	500000
Chr6	137500000	138000000	0.551522	0.448478	139047	113191	111048	136714	0	0	500000
Chr6	138000000	138500000	0.544756	0.455244	136441	114342	113280	135937	0	0	500000
Chr6	138500000	139000000	0.540094	0.458906	137393	117430	112023	132654	500	0	500000
Chr6	139000000	139500000	0.536006	0.463994	134486	117197	114800	133517	0	0	500000
Chr6	139500000	140000000	0.549408	0.450592	135247	109128	116168	139457	0	0	500000
Chr6	140000000	140500000	0.556850	0.443150	135774	110329	111246	142651	0	0	500000
Chr6	140500000	141000000	0.561116	0.438884	137708	107704	111738	142850	0	0	500000
Chr6	141000000	141500000	0.561048	0.438952	136746	109266	110210	143778	0	0	500000
Chr6	141500000	142000000	0.552272	0.447728	135161	110039	113825	140975	0	0	500000
Chr6	142000000	142500000	0.553904	0.444096	136504	110507	111541	140448	1000	0	500000
Chr6	142500000	143000000	0.550732	0.449268	139551	111817	112817	135815	0	0	500000
Chr6	143000000	143500000	0.528514	0.470486	132576	118113	117130	131681	500	0	500000
Chr6	143500000	144000000	0.538554	0.460446	134894	115174	115049	134383	500	0	500000
Chr6	144000000	144500000	0.534080	0.465920	131314	115244	117716	135726	0	0	500000
Chr6	144500000	145000000	0.529064	0.470936	132851	117010	118458	131681	0	0	500000
Chr6	145000000	145500000	0.527192	0.472808	130880	117893	118511	132716	0	0	500000
Chr6	145500000	146000000	0.526744	0.473256	130376	118402	118226	132996	0	0	500000
Chr6	146000000	146500000	0.528894	0.470106	132152	118133	116920	132295	500	0	500000
Chr6	146500000	147000000	0.545790	0.454210	137233	114428	112677	135662	0	0	500000
Chr6	147000000	147500000	0.523576	0.474424	133114	119843	117369	128674	1000	0	500000
Chr6	147500000	148000000	0.532994	0.467006	130313	117047	116456	136184	0	0	500000
Chr6	148000000	148500000	0.518664	0.479336	130046	119644	120024	129286	1000	0	500000
Chr6	148500000	149000000	0.534386	0.465614	129060	121678	111129	138133	0	0	500000
Chr6	149000000	149500000	0.523050	0.476950	129058	118945	119530	132467	0	0	500000
Chr6	149500000	150000000	0.528588	0.471412	132584	118471	117235	131710	0	0	500000
Chr6	150000000	150500000	0.504212	0.493788	125527	123852	123042	126579	1000	0	500000
Chr6	150500000	151000000	0.525286	0.472714	132476	116517	119840	130167	1000	0	500000
Chr6	151000000	151500000	0.557382	0.442618	138374	112304	109005	140317	0	0	500000
Chr6	151500000	152000000	0.522478	0.477522	129195	121081	117680	132044	0	0	500000
Chr6	152000000	152500000	0.498462	0.500538	125944	127128	123141	123287	500	0	500000
Chr6	152500000	153000000	0.500676	0.499324	125387	124621	125041	124951	0	0	500000
Chr6	153000000	153500000	0.505648	0.494352	126119	122679	124497	126705	0	0	500000
Chr6	153500000	154000000	0.507306	0.491694	128578	122980	122867	125075	500	0	500000
Chr6	154000000	154500000	0.516104	0.483896	128951	120187	121761	129101	0	0	500000
Chr6	154500000	155000000	0.518860	0.481140	130674	120301	120269	128756	0	0	500000
Chr6	155000000	155500000	0.507010	0.491990	127705	123364	122631	125800	500	0	500000
Chr6	155500000	156000000	0.510086	0.488914	123799	125513	118944	131244	500	0	500000
Chr6	156000000	156500000	0.529056	0.470944	133007	118211	117261	131521	0	0	500000
Chr6	156500000	157000000	0.528634	0.470366	134805	118431	116752	129512	500	0	500000
Chr6	157000000	157500000	0.525672	0.474328	134042	119733	117431	128794	0	0	500000
Chr6	157500000	158000000	0.519354	0.480646	130131	119001	121322	129546	0	0	500000
Chr6	158000000	158500000	0.520426	0.479574	130819	119159	120628	129394	0	0	500000
Chr6	158500000	159000000	0.525254	0.474746	132191	118806	118567	130436	0	0	500000
Chr6	159000000	159500000	0.517642	0.481358	129102	119517	121162	129719	500	0	500000
Chr6	159500000	160000000	0.508968	0.490032	125122	123155	121861	129362	500	0	500000
Chr6	160000000	160500000	0.504272	0.495728	127028	124737	123127	125108	0	0	500000
Chr6	160500000	161000000	0.507396	0.492604	128283	121657	124645	125415	0	0	500000
Chr6	161000000	161500000	0.524410	0.473590	132052	118512	118283	130153	1000	0	500000
Chr6	161500000	162000000	0.521734	0.478266	130435	117920	121213	130432	0	0	500000
Chr6	162000000	162500000	0.523384	0.476616	130798	119173	119135	130894	0	0	500000
Chr6	162500000	163000000	0.502224	0.497776	124379	124584	124304	126733	0	0	500000
Chr6	163000000	163500000	0.517540	0.482460	129196	121111	120119	129574	0	0	500000
Chr6	163500000	164000000	0.523456	0.476544	132393	118058	120214	129335	0	0	500000
Chr6	164000000	164500000	0.506582	0.492418	128381	122294	123915	124910	500	0	500000
Chr6	164500000	165000000	0.509586	0.489414	127375	120694	124013	127418	500	0	500000
Chr6	165000000	165500000	0.504470	0.494530	123837	122939	124326	128398	500	0	500000
Chr6	165500000	166000000	0.518076	0.481924	127839	121376	119586	131199	0	0	500000
Chr6	166000000	166500000	0.525066	0.474934	128440	116902	120565	134093	0	0	500000
Chr6	166500000	167000000	0.524912	0.475088	127997	117401	120143	134459	0	0	500000
Chr6	167000000	167500000	0.525300	0.474700	126998	118773	118577	135652	0	0	500000
Chr6	167500000	168000000	0.529692	0.470308	131093	117486	117668	133753	0	0	500000
Chr6	168000000	168500000	0.519902	0.478098	133122	120083	118966	126829	1000	0	500000
Chr6	168500000	169000000	0.508662	0.491338	128520	124272	121397	125811	0	0	500000
Chr6	169000000	169500000	0.519882	0.480118	131583	122117	117942	128358	0	0	500000
Chr6	169500000	170000000	0.502826	0.497174	127270	124773	123814	124143	0	0	500000
Chr6	170000000	170500000	0.497296	0.502704	128594	127532	123820	120054	0	0	500000
Chr6	170500000	171000000	0.526994	0.472006	128227	116570	119433	135270	500	0	500000
Chr6	171000000	171500000	0.524582	0.475418	128086	116847	120862	134205	0	0	500000
Chr6	171500000	172000000	0.516902	0.482098	128954	119948	121101	129497	500	0	500000
Chr6	172000000	172236841	0.532568	0.467432	63846	55692	55015	62288	0	0	236841
Chr7	0	500000	0.460214	0.539786	114613	135322	134571	115494	0	0	500000
Chr7	500000	1000000	0.446614	0.552386	111532	137414	138779	111775	500	0	500000
Chr7	1000000	1500000	0.473412	0.525588	117576	130895	131899	119130	500	0	500000
Chr7	1500000	2000000	0.479462	0.520538	116786	128362	131907	122945	0	0	500000
Chr7	2000000	2500000	0.496628	0.503372	124465	125983	125703	123849	0	0	500000
Chr7	2500000	3000000	0.487688	0.510312	121967	127921	127235	121877	1000	0	500000
Chr7	3000000	3500000	0.494910	0.504090	124742	126958	125087	122713	500	0	500000
Chr7	3500000	4000000	0.495192	0.503808	127080	126914	124990	120516	500	0	500000
Chr7	4000000	4500000	0.499402	0.500598	124164	124260	126039	125537	0	0	500000
Chr7	4500000	5000000	0.497170	0.502830	125378	124567	126848	123207	0	0	500000
Chr7	5000000	5500000	0.489984	0.510016	119731	128576	126432	125261	0	0	500000
Chr7	5500000	6000000	0.500294	0.499706	122815	123779	126074	127332	0	0	500000
Chr7	6000000	6500000	0.500846	0.499154	122000	125640	123937	128423	0	0	500000
Chr7	6500000	7000000	0.497986	0.500014	125511	124499	125508	123482	1000	0	500000
Chr7	7000000	7500000	0.486122	0.513878	122428	127687	129252	120633	0	0	500000
Chr7	7500000	8000000	0.492544	0.507456	119366	125886	127842	126906	0	0	500000
Chr7	8000000	8500000	0.485678	0.514322	121883	129287	127874	120956	0	0	500000
Chr7	8500000	9000000	0.504634	0.495366	125624	125813	121870	126693	0	0	500000
Chr7	9000000	9500000	0.503556	0.494444	127503	123419	123803	124275	1000	0	500000
Chr7	9500000	10000000	0.516520	0.483480	128743	119000	122740	129517	0	0	500000
Chr7	10000000	10500000	0.534184	0.465816	134031	115158	117750	133061	0	0	500000
Chr7	10500000	11000000	0.552536	0.447464	137103	111657	112075	139165	0	0	500000
Chr7	11000000	11500000	0.527956	0.472044	129217	118824	117198	134761	0	0	500000
Chr7	11500000	12000000	0.494698	0.505302	124511	126015	126636	122838	0	0	500000
Chr7	12000000	12500000	0.486482	0.512518	119285	127337	128922	123956	500	0	500000
Chr7	12500000	13000000	0.492310	0.507690	123408	126037	127808	122747	0	0	500000
Chr7	13000000	13500000	0.486452	0.513548	122219	127400	129374	121007	0	0	500000
Chr7	13500000	14000000	0.494790	0.504210	125666	126632	125473	121729	500	0	500000
Chr7	14000000	14500000	0.507600	0.492400	127795	122819	123381	126005	0	0	500000
Chr7	14500000	15000000	0.506672	0.493328	128043	124865	121799	125293	0	0	500000
Chr7	15000000	15500000	0.513312	0.485688	128132	122002	120842	128524	500	0	500000
Chr7	15500000	16000000	0.513082	0.486918	129555	121263	122196	126986	0	0	500000
Chr7	16000000	16500000	0.508030	0.490970	125190	123420	122065	128825	500	0	500000
Chr7	16500000	17000000	0.522360	0.475640	131608	119255	118565	129572	1000	0	500000
Chr7	17000000	17500000	0.552528	0.447472	138601	113538	110198	137663	0	0	500000
Chr7	17500000	18000000	0.540470	0.459530	135059	115907	113858	135176	0	0	500000
Chr7	18000000	18500000	0.525788	0.474212	129785	118021	119085	133109	0	0	500000
Chr7	18500000	19000000	0.524248	0.475752	132865	118827	119049	129259	0	0	500000
Chr7	19000000	19500000	0.519462	0.480538	129471	120466	119803	130260	0	0	500000
Chr7	19500000	20000000	0.526778	0.472222	130935	118442	117669	132454	500	0	500000
Chr7	20000000	20500000	0.521846	0.478154	128562	119524	119553	132361	0	0	500000
Chr7	20500000	21000000	0.534376	0.465624	130756	116046	116766	136432	0	0	500000
Chr7	21000000	21500000	0.531792	0.468208	133493	116854	117250	132403	0	0	500000
Chr7	21500000	22000000	0.537218	0.462782	136943	117206	114185	131666	0	0	500000
Chr7	22000000	22500000	0.531712	0.468288	134730	118364	115780	131126	0	0	500000
Chr7	22500000	23000000	0.527082	0.471918	133265	119145	116814	130276	500	0	500000
Chr7	23000000	23500000	0.542642	0.457358	139143	114698	113981	132178	0	0	500000
Chr7	23500000	24000000	0.542236	0.457764	137163	115967	112915	133955	0	0	500000
Chr7	24000000	24500000	0.529294	0.469706	132701	117959	116894	131946	500	0	500000
Chr7	24500000	25000000	0.537472	0.460528	137267	116341	113923	131469	1000	0	500000
Chr7	25000000	25500000	0.530934	0.468066	131057	117276	116757	134410	500	0	500000
Chr7	25500000	26000000	0.546164	0.453836	131837	112656	114262	141245	0	0	500000
Chr7	26000000	26500000	0.528160	0.471840	130886	118291	117629	133194	0	0	500000
Chr7	26500000	27000000	0.536238	0.462762	133572	116697	114684	134547	500	0	500000
Chr7	27000000	27500000	0.546952	0.453048	134052	112377	114147	139424	0	0	500000
Chr7	27500000	28000000	0.548686	0.451314	136127	112165	113492	138216	0	0	500000
Chr7	28000000	28500000	0.535020	0.464980	133951	116287	116203	133559	0	0	500000
Chr7	28500000	29000000	0.532900	0.467100	133771	116668	116882	132679	0	0	500000
Chr7	29000000	29500000	0.547228	0.451772	135210	111529	114357	138404	500	0	500000
Chr7	29500000	30000000	0.552492	0.447508	137419	111489	112265	138827	0	0	500000
Chr7	30000000	30500000	0.550656	0.449344	138669	111643	113029	136659	0	0	500000
Chr7	30500000	31000000	0.557276	0.441724	137767	109863	110999	140871	500	0	500000
Chr7	31000000	31500000	0.550416	0.449584	136810	113054	111738	138398	0	0	500000
Chr7	31500000	32000000	0.555350	0.444650	139155	110284	112041	138520	0	0	500000
Chr7	32000000	32500000	0.558722	0.441278	138317	111183	109456	141044	0	0	500000
Chr7	32500000	33000000	0.552266	0.445734	138683	111891	110976	137450	1000	0	500000
Chr7	33000000	33500000	0.545292	0.454708	135808	112293	115061	136838	0	0	500000
Chr7	33500000	34000000	0.559538	0.438462	138504	109928	109303	141265	1000	0	500000
Chr7	34000000	34500000	0.550986	0.449014	136830	113935	110572	138663	0	0	500000
Chr7	34500000	35000000	0.554828	0.445172	139689	112323	110263	137725	0	0	500000
Chr7	35000000	35500000	0.547256	0.452744	140341	115774	110598	133287	0	0	500000
Chr7	35500000	36000000	0.564758	0.435242	143998	110017	107604	138381	0	0	500000
Chr7	36000000	36500000	0.551218	0.446782	138181	111123	112268	137428	1000	0	500000
Chr7	36500000	37000000	0.543442	0.456558	137472	114034	114245	134249	0	0	500000
Chr7	37000000	37500000	0.540928	0.458072	136764	113940	115096	133700	500	0	500000
Chr7	37500000	38000000	0.562342	0.436658	137828	106879	111450	143343	500	0	500000
Chr7	38000000	38500000	0.541490	0.456510	134898	114668	113587	135847	1000	0	500000
Chr7	38500000	39000000	0.557076	0.442924	138829	112033	109429	139709	0	0	500000
Chr7	39000000	39500000	0.549968	0.450032	137954	113769	111247	137030	0	0	500000
Chr7	39500000	40000000	0.554160	0.444840	136481	112089	110331	140599	500	0	500000
Chr7	40000000	40500000	0.558776	0.441224	141226	112222	108390	138162	0	0	500000
Chr7	40500000	41000000	0.558880	0.440120	143844	112163	107897	135596	500	0	500000
Chr7	41000000	41500000	0.541926	0.458074	136439	114500	114537	134524	0	0	500000
Chr7	41500000	42000000	0.551414	0.448586	137223	111537	112756	138484	0	0	500000
Chr7	42000000	42500000	0.552860	0.447140	138549	109720	113850	137881	0	0	500000
Chr7	42500000	43000000	0.560662	0.439338	139091	109685	109984	141240	0	0	500000
Chr7	43000000	43500000	0.568658	0.430342	142781	107302	107869	141548	500	0	500000
Chr7	43500000	44000000	0.553896	0.445104	136368	110963	111589	140580	500	0	500000
Chr7	44000000	44500000	0.555836	0.444164	136985	110468	111614	140933	0	0	500000
Chr7	44500000	45000000	0.568900	0.431100	141357	106262	109288	143093	0	0	500000
Chr7	45000000	45500000	0.558752	0.441248	140985	110665	109959	138391	0	0	500000
Chr7	45500000	46000000	0.560048	0.439952	140585	111963	108013	139439	0	0	500000
Chr7	46000000	46500000	0.565146	0.433854	139705	109426	107501	142868	500	0	500000
Chr7	46500000	47000000	0.552814	0.447186	139682	113835	109758	136725	0	0	500000
Chr7	47000000	47500000	0.581944	0.418056	143385	103984	105044	147587	0	0	500000
Chr7	47500000	48000000	0.569108	0.430892	141495	108256	107190	143059	0	0	500000
Chr7	48000000	48500000	0.565816	0.434184	138024	106614	110478	144884	0	0	500000
Chr7	48500000	49000000	0.571134	0.427866	143376	105427	108506	142191	500	0	500000
Chr7	49000000	49500000	0.566546	0.432454	143472	109127	107100	139801	500	0	500000
Chr7	49500000	50000000	0.564956	0.435044	140532	107441	110081	141946	0	0	500000
Chr7	50000000	50500000	0.553524	0.446476	137251	111313	111925	139511	0	0	500000
Chr7	50500000	51000000	0.554092	0.445908	138412	111569	111385	138634	0	0	500000
Chr7	51000000	51500000	0.557482	0.442518	137361	109829	111430	141380	0	0	500000
Chr7	51500000	52000000	0.553364	0.445636	137177	110803	112015	139505	500	0	500000
Chr7	52000000	52500000	0.565304	0.433696	143275	107766	109082	139377	500	0	500000
Chr7	52500000	53000000	0.557616	0.441384	136683	110349	110343	142125	500	0	500000
Chr7	53000000	53500000	0.562918	0.437082	136532	109092	109449	144927	0	0	500000
Chr7	53500000	54000000	0.564830	0.435170	140613	109615	107970	141802	0	0	500000
Chr7	54000000	54500000	0.564698	0.434302	141502	109655	107496	140847	500	0	500000
Chr7	54500000	55000000	0.566340	0.433660	142302	108235	108595	140868	0	0	500000
Chr7	55000000	55500000	0.566350	0.433650	141079	109633	107192	142096	0	0	500000
Chr7	55500000	56000000	0.566028	0.433972	140460	108476	108510	142554	0	0	500000
Chr7	56000000	56500000	0.556330	0.442670	136578	109593	111742	141587	500	0	500000
Chr7	56500000	57000000	0.568418	0.431582	142631	107720	108071	141578	0	0	500000
Chr7	57000000	57500000	0.564078	0.435922	143336	109783	108178	138703	0	0	500000
Chr7	57500000	58000000	0.563198	0.436802	140959	109228	109173	140640	0	0	500000
Chr7	58000000	58500000	0.559338	0.440662	139810	111085	109246	139859	0	0	500000
Chr7	58500000	59000000	0.559982	0.440018	138146	108567	111442	141845	0	0	500000
Chr7	59000000	59500000	0.551514	0.446486	136082	111241	112002	139675	1000	0	500000
Chr7	59500000	60000000	0.552904	0.447096	138908	111233	112315	137544	0	0	500000
Chr7	60000000	60500000	0.553634	0.446366	136605	110855	112328	140212	0	0	500000
Chr7	60500000	61000000	0.567884	0.432116	138268	109160	106898	145674	0	0	500000
Chr7	61000000	61500000	0.559770	0.440230	139372	109811	110304	140513	0	0	500000
Chr7	61500000	62000000	0.563934	0.436066	139525	108218	109815	142442	0	0	500000
Chr7	62000000	62500000	0.554646	0.443354	139765	111057	110620	137558	1000	0	500000
Chr7	62500000	63000000	0.543356	0.456644	134093	114317	114005	137585	0	0	500000
Chr7	63000000	63500000	0.558294	0.441706	137256	108348	112505	141891	0	0	500000
Chr7	63500000	64000000	0.557028	0.442972	139596	110426	111060	138918	0	0	500000
Chr7	64000000	64500000	0.556590	0.441410	137934	110850	109855	140361	1000	0	500000
Chr7	64500000	65000000	0.554378	0.445622	137897	111936	110875	139292	0	0	500000
Chr7	65000000	65500000	0.556488	0.441512	137759	110779	109977	140485	1000	0	500000
Chr7	65500000	66000000	0.558306	0.441694	139913	111340	109507	139240	0	0	500000
Chr7	66000000	66500000	0.559504	0.440496	140148	110432	109816	139604	0	0	500000
Chr7	66500000	67000000	0.566318	0.431682	143465	106840	109001	139694	1000	0	500000
Chr7	67000000	67500000	0.564726	0.435274	138859	108123	109514	143504	0	0	500000
Chr7	67500000	68000000	0.564046	0.435954	139785	107998	109979	142238	0	0	500000
Chr7	68000000	68500000	0.563660	0.436340	139462	108101	110069	142368	0	0	500000
Chr7	68500000	69000000	0.574550	0.425450	143803	106022	106703	143472	0	0	500000
Chr7	69000000	69500000	0.565774	0.434226	143472	107641	109472	139415	0	0	500000
